PM10,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,sleet,snow,Clear,Drizzle,Foggy,Mostly Cloudy,Overcast,Partly Cloudy,hour,day,month
51.12,68.94,0.13,44.09,0.41,0.0,0.0,1017.1,68.94,8.0,6.216,152.6,2.655238095238095,1.75,1,0,0,0,0,0,0,0,0,1,9,30,5
54.44,72.89,0.0,41.38,0.32,0.0,0.0,1016.3,72.89,1.0093472750316856,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,1,0,0,0,0,0,10,30,5
41.39,75.66,0.0,41.18,0.29,0.0,0.0,1015.5,75.66,1.0093472750316856,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,1,0,0,0,0,0,11,30,5
33.8,78.65,0.0,40.51,0.26,0.0,0.0,1014.7,78.65,1.0093472750316856,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,1,0,0,0,0,0,12,30,5
26.38,79.83,0.0,43.34,0.27,0.0,0.0,1014.2,79.83,1.0093472750316856,6.216,178.86666666666667,9.067333333333332,3.37,1,0,0,0,1,0,0,0,0,0,13,30,5
22.01,80.98,0.0,41.78,0.25,0.0,0.0,1013.7,80.98,1.0093472750316856,6.216,215.0,5.49153846153846,4.05,1,0,0,0,1,0,0,0,0,0,14,30,5
18.96,80.51,0.0,41.79,0.25,0.0,0.0,1013.2,80.51,1.0093472750316856,6.216,236.0,1.8350000000000002,0.89,1,0,0,0,1,0,0,0,0,0,15,30,5
29.13,79.56,0.0,42.53,0.27,0.0,0.0,1013.4,79.56,1.0093472750316856,6.216,179.5,4.509285714285714,2.19,1,0,0,0,1,0,0,0,0,0,16,30,5
27.27,76.51,0.0,43.02,0.3,0.0,0.0,1013.6,76.51,1.0093472750316856,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,17,30,5
24.39,72.65,0.0,49.06,0.43,0.0,0.0,1013.8,72.65,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,1,0,0,0,0,0,18,30,5
25.47,66.19,0.0,48.54,0.53,0.0,0.0,1014.63,66.19,0.0,6.216,243.0,11.995000000000001,3.84,1,0,0,0,1,0,0,0,0,0,19,30,5
30.75,62.74,0.0,48.07,0.59,0.0,0.0,1015.46,62.74,0.0,6.216,348.0,13.663333333333334,4.79,1,0,0,0,1,0,0,0,0,0,20,30,5
45.83,59.75,0.0,48.16,0.65,0.0,0.0,1016.29,59.75,0.0,6.216,232.5,8.04,3.08,1,0,0,0,1,0,0,0,0,0,21,30,5
48.08,58.38,0.0,46.64,0.65,0.0,0.0,1016.763333,58.38,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,1,0,0,0,0,0,22,30,5
47.47333333,54.92,0.0,45.33,0.7,0.0,0.0,1017.236667,54.92,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,23,30,5
46.26,51.59,0.0,46.41,0.82,0.0,0.0,1018.11,51.59,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,1,31,5
45.03,48.0,0.0,44.59,0.88,0.0,0.0,1018.51,48.0,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,2,31,5
37.43,48.0,0.0,44.59,0.88,0.0,0.0,1018.91,48.0,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,3,31,5
39.8,48.0,0.0,44.59,0.88,0.0,0.0,1018.846667,48.0,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,4,31,5
41.22,55.2,0.0,46.41,0.72,0.0,0.0,1018.783333,55.2,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,5,31,5
36.8,58.8,0.0,48.2,0.68,0.0,0.0,1018.72,58.8,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,6,31,5
40.77,62.39,0.0,48.2,0.6,0.0,0.0,1018.383333,62.39,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,7,31,5
36.33,69.61,0.0,48.2,0.47,0.0,0.0,1018.046667,69.61,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,8,31,5
32.0,75.18,0.19,49.24,0.4,0.0,0.0,1017.71,75.18,8.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,9,31,5
25.07,78.65,0.19,49.37,0.36,0.0,0.0,1017.113333,78.65,9.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,0,0,0,0,0,1,10,31,5
23.26,81.22,0.19,50.05,0.34,0.0,0.0,1016.516667,81.22,9.0,6.216,139.26315789473685,6.984210526315787,4.76,1,0,0,0,0,0,0,0,0,1,11,31,5
17.69,84.21,0.19,48.09,0.29,0.0,0.0,1015.92,84.21,8.0,6.216,95.77777777777777,6.437777777777778,2.89,1,0,0,0,0,0,0,0,0,1,12,31,5
14.87,84.21,0.19,45.34,0.26,0.0,0.0,1015.483333,84.21,6.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,13,31,5
15.99,84.01,0.19,37.4,0.19,0.0,0.0,1015.046667,84.01,4.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,14,31,5
16.94,84.01,0.19,41.0,0.22,0.0,0.0,1014.61,84.01,2.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,15,31,5
15.38,82.22,0.19,42.8,0.25,0.0,0.0,1015.206667,82.22,1.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,16,31,5
14.46,76.79,0.19,46.41,0.34,0.0,0.0,1015.803333,76.79,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,0,1,17,31,5
17.42,73.18,0.75,48.2,0.41,0.0,0.0,1016.4,73.18,0.0,6.216,134.48,22.478333333333335,11.39,1,0,0,0,0,0,0,1,0,0,18,31,5
20.16,69.61,0.75,49.99,0.5,0.0,0.0,1016.996667,69.61,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,1,0,0,19,31,5
33.74,65.92,0.44,51.41,0.6,0.0,0.0,1017.593333,65.92,0.0,6.216,215.5,10.21,6.42,1,0,0,0,0,0,0,0,0,1,20,31,5
40.31,64.54,0.25,49.73,0.59,0.0,0.0,1018.19,64.54,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,21,31,5
34.12,61.79,0.0,49.62,0.64,0.0,0.0,1018.623333,61.79,0.0,6.216,164.52941176470588,3.5681249999999993,0.48,1,0,0,0,1,0,0,0,0,0,22,31,5
32.77333333,58.8,0.0,49.5,0.71,0.0,0.0,1019.056667,58.8,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,23,31,5
30.08,53.39,0.19,48.2,0.83,0.0,0.0,1019.866667,53.39,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,1,1,6
36.96,53.39,0.19,48.2,0.83,0.0,0.0,1020.243333,53.39,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,2,1,6
34.23,51.59,0.0,46.41,0.82,0.0,0.0,1020.62,51.59,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,3,1,6
35.56,51.59,0.0,48.2,0.88,0.0,0.0,1020.55,51.59,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,4,1,6
43.61,57.0,0.0,49.99,0.77,0.0,0.0,1020.48,57.0,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,5,1,6
47.41,62.68,0.0,51.36,0.66,0.0,0.0,1020.41,62.68,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,6,1,6
47.99,67.8,0.0,49.99,0.53,0.0,0.0,1019.9366669999999,67.8,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,7,1,6
56.42,71.41,0.0,51.79,0.5,0.0,0.0,1019.463333,71.41,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,8,1,6
75.53,73.18,0.0,51.79,0.47,0.0,0.0,1018.99,73.18,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,9,1,6
56.45,76.79,0.0,49.99,0.39,0.0,0.0,1018.23,76.79,1.0093472750316856,6.216,245.0,6.346204138427165,3.46,1,0,0,0,1,0,0,0,0,0,10,1,6
36.05,80.38,0.19,49.99,0.35,0.0,0.0,1017.47,80.38,9.0,6.216,194.4,6.346204138427165,2.29,1,0,0,0,0,0,0,0,0,1,11,1,6
37.08,82.22,0.19,44.59,0.27,0.0,0.0,1016.71,82.22,8.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,12,1,6
25.65,84.01,0.19,42.8,0.23,0.0,0.0,1016.136667,84.01,6.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,13,1,6
20.16,84.01,0.19,44.59,0.25,0.0,0.0,1015.5633330000001,84.01,4.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,0,0,0,0,0,1,14,1,6
21.94,82.22,0.19,42.8,0.25,0.0,0.0,1014.99,82.22,2.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,15,1,6
22.13,82.22,0.19,44.59,0.27,0.0,0.0,1015.423333,82.22,1.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,0,1,16,1,6
27.22,76.79,0.19,51.79,0.42,0.0,0.0,1015.856667,76.79,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,0,1,17,1,6
23.67,71.41,0.19,51.79,0.5,0.0,0.0,1016.29,71.41,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,0,1,18,1,6
26.76,70.32,0.19,51.48,0.51,0.0,0.0,1017.0,70.32,0.0,6.216,79.0,7.43,6.71,1,0,0,0,0,0,0,0,0,1,19,1,6
43.55,68.47,0.75,51.18,0.54,0.0,0.0,1017.71,68.47,0.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,1,0,0,20,1,6
62.56,64.11,0.19,51.08,0.63,0.0,0.0,1018.42,64.11,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,0,0,1,21,1,6
52.68,62.27,0.19,50.88,0.66,0.0,0.0,1018.646667,62.27,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,22,1,6
48.06333333,60.89,0.19,51.0,0.7,0.0,0.0,1018.873333,60.89,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,23,1,6
38.83,55.2,0.19,49.99,0.83,0.0,0.0,1019.296667,55.2,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,1,2,6
39.19,53.39,0.19,49.99,0.88,0.0,0.0,1019.493333,53.39,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,2,2,6
41.0,53.39,0.44,49.99,0.88,0.0,0.0,1019.69,53.39,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,3,2,6
40.58,55.2,0.44,51.79,0.88,0.0,0.0,1019.823333,55.2,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,4,2,6
37.78,60.6,0.19,51.79,0.73,0.0,0.0,1019.956667,60.6,1.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,5,2,6
39.79,64.2,0.19,53.59,0.68,0.0,0.0,1020.09,64.2,2.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,6,2,6
41.06,67.8,0.0,53.59,0.6,0.0,0.0,1019.633333,67.8,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,7,2,6
41.27,71.41,0.0,51.79,0.5,0.0,0.0,1019.176667,71.41,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,8,2,6
45.84,76.79,0.0,51.79,0.42,0.0,0.0,1018.72,76.79,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,9,2,6
48.3,78.61,0.0,49.99,0.37,0.0,0.0,1018.106667,78.61,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,10,2,6
28.62,80.38,0.19,49.99,0.35,0.0,0.0,1017.493333,80.38,9.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,11,2,6
25.85,84.01,0.19,48.2,0.29,0.0,0.0,1016.88,84.01,8.0,6.216,194.4,6.346204138427165,2.29,1,0,0,0,0,0,0,0,0,1,12,2,6
23.28,84.01,0.19,46.41,0.27,0.0,0.0,1016.46,84.01,6.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,13,2,6
27.4,87.65,0.19,48.71,0.26,0.0,0.0,1016.04,87.65,4.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,14,2,6
18.77,87.42,0.19,48.5,0.26,0.0,0.0,1015.62,87.42,2.0,6.216,139.26315789473685,6.984210526315787,4.76,1,0,0,0,0,0,0,0,0,1,15,2,6
21.36,83.5,0.19,49.45,0.31,0.0,0.0,1015.913333,83.5,1.0,6.216,145.0,3.8733333333333335,3.81,1,0,0,0,0,0,0,0,0,1,16,2,6
22.09,79.09,0.19,50.07,0.36,0.0,0.0,1016.206667,79.09,0.0,6.216,210.7,5.855,3.27,1,0,0,0,0,0,0,0,0,1,17,2,6
25.43,78.85,0.19,50.19,0.37,0.0,0.0,1016.5,78.85,0.0,6.216,111.67391304347827,8.357173913043484,7.85,1,0,0,0,0,0,0,0,0,1,18,2,6
24.11,74.0,0.19,51.23,0.45,0.0,0.0,1017.473333,74.0,0.0,6.216,126.4494382022472,7.26662921348314,7.01,1,0,0,0,0,0,0,0,0,1,19,2,6
28.22,69.42,0.19,51.1,0.52,0.0,0.0,1018.446667,69.42,0.0,6.216,162.8,6.882000000000001,6.85,1,0,0,0,0,0,0,0,0,1,20,2,6
24.9,66.19,0.19,50.95,0.58,0.0,0.0,1019.42,66.19,0.0,6.216,85.33333333333333,8.321666666666667,2.03,1,0,0,0,0,0,0,0,0,1,21,2,6
17.82,65.96,0.19,50.87,0.58,0.0,0.0,1019.916667,65.96,0.0,6.216,216.75,8.264999999999999,6.1,1,0,0,0,0,0,0,0,0,1,22,2,6
26.52333333,58.8,0.19,51.79,0.78,0.0,0.0,1020.413333,58.8,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,23,2,6
43.93,53.39,0.19,49.99,0.88,0.0,0.0,1021.176667,53.39,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,1,3,6
32.44,51.59,0.0,49.99,0.94,0.0,0.0,1021.443333,51.59,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,2,3,6
24.65,51.59,0.0,48.2,0.88,0.0,0.0,1021.71,51.59,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,3,3,6
25.64,55.2,0.0,49.99,0.83,0.0,0.0,1021.68,55.2,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,4,3,6
32.77,58.8,0.0,51.79,0.78,0.0,0.0,1021.65,58.8,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,5,3,6
31.53,66.0,0.0,51.79,0.6,0.0,0.0,1021.62,66.0,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,6,3,6
25.25,69.61,0.0,51.79,0.53,0.0,0.0,1021.246667,69.61,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,7,3,6
20.0,74.99,0.0,51.79,0.44,0.0,0.0,1020.873333,74.99,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,8,3,6
19.57,78.61,0.0,51.79,0.39,0.0,0.0,1020.5,78.61,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,9,3,6
17.16,82.22,0.0,49.99,0.33,0.0,0.0,1019.83,82.22,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,10,3,6
18.14,82.22,0.0,48.2,0.31,0.0,0.0,1019.16,82.22,1.0093472750316856,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,1,0,0,0,0,0,11,3,6
20.21,87.65,0.19,52.05,0.3,0.0,0.0,1018.49,87.65,8.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,0,0,1,12,3,6
12.13,88.6,0.19,50.9,0.28,0.0,0.0,1018.096667,88.6,6.0,6.216,150.0,7.006,4.68,1,0,0,0,0,0,0,0,0,1,13,3,6
14.86,88.37,0.19,49.1,0.26,0.0,0.0,1017.703333,88.37,4.0,6.216,120.4,8.504000000000001,5.24,1,0,0,0,0,0,0,0,0,1,14,3,6
20.85,85.15,0.44,50.07,0.3,0.0,0.0,1017.31,85.15,2.0,6.216,199.88888888888889,5.748888888888889,5.15,1,0,0,0,0,0,0,0,0,1,15,3,6
24.08,81.7,0.19,51.24,0.35,0.0,0.0,1017.603333,81.7,1.0,6.216,148.40650406504065,5.762868852459014,5.29,1,0,0,0,0,0,0,0,0,1,16,3,6
20.42,76.8,0.19,53.4,0.44,0.0,0.0,1017.896667,76.8,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,17,3,6
46.73,75.66,0.19,53.78,0.47,0.0,0.0,1018.19,75.66,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,18,3,6
45.46,72.22,0.19,55.0,0.55,0.0,0.0,1018.863333,72.22,0.0,6.216,236.0,1.8350000000000002,0.89,1,0,0,0,0,0,0,0,0,1,19,3,6
46.62,70.13,0.19,54.5,0.58,0.0,0.0,1019.536667,70.13,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,20,3,6
43.06,66.9,0.19,54.36,0.64,0.0,0.0,1020.21,66.9,0.0,6.216,123.35,8.348,3.13,1,0,0,0,0,0,0,0,0,1,21,3,6
49.25,65.06,0.19,54.06,0.68,0.0,0.0,1020.306667,65.06,0.0,6.216,239.3,10.004444444444443,4.08,1,0,0,0,0,0,0,0,0,1,22,3,6
47.38666667,60.6,0.0,55.4,0.83,0.0,0.0,1020.403333,60.6,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,23,3,6
43.66,57.0,0.0,53.59,0.88,0.0,0.0,1020.733333,57.0,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,1,4,6
40.88,58.8,0.0,53.59,0.83,0.0,0.0,1020.966667,58.8,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,2,4,6
29.37,55.2,0.0,51.79,0.88,0.0,0.0,1021.2,55.2,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,1,0,0,0,0,0,3,4,6
25.41,58.8,0.0,53.59,0.83,0.0,0.0,1021.226667,58.8,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,4,4,6
36.38,64.2,0.0,55.4,0.73,0.0,0.0,1021.253333,64.2,1.0093472750316856,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,5,4,6
36.8,67.8,0.44,57.2,0.69,0.0,0.0,1021.28,67.8,2.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,6,4,6
36.01,71.41,0.44,57.2,0.61,0.0,0.0,1020.75,71.41,4.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,7,4,6
45.47,77.7,0.44,56.11,0.47,0.0,0.0,1020.22,77.7,6.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,8,4,6
53.98,81.86,0.19,56.27,0.42,0.0,0.0,1019.69,81.86,8.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,9,4,6
43.75,83.97,0.44,56.26,0.39,0.0,0.0,1019.03,83.97,8.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,0,0,1,10,4,6
26.57,86.29,0.44,55.18,0.35,0.0,0.0,1018.37,86.29,8.0,6.216,112.07692307692308,7.000769230769229,3.99,1,0,0,0,0,0,0,0,0,1,11,4,6
24.59,85.39,0.44,53.64,0.34,0.0,0.0,1017.71,85.39,7.0,6.216,263.38461538461536,8.54076923076923,1.66,1,0,0,0,0,0,0,0,0,1,12,4,6
19.7,84.45,0.75,54.77,0.36,0.0,0.0,1017.4333330000001,84.45,5.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,0,0,0,1,0,0,13,4,6
21.98,82.89,0.75,57.55,0.42,0.0,0.0,1017.156667,82.89,3.0,6.216,162.5,8.71,5.41,1,0,0,0,0,0,0,1,0,0,14,4,6
29.89,81.16,0.75,58.52,0.47,0.0,0.0,1016.88,80.78,2.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,1,0,0,15,4,6
38.58,78.69,0.75,57.12,0.48,0.0,0.0,1017.023333,78.69,1.0,6.216,139.26315789473685,6.984210526315787,4.76,1,0,0,0,0,0,0,1,0,0,16,4,6
40.74,79.12,0.44,55.46,0.44,0.0,0.0,1017.166667,79.12,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,17,4,6
50.46,75.66,0.44,56.53,0.51,0.0,0.0,1017.31,75.66,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,18,4,6
51.62,72.22,0.0,57.43,0.6,0.0,0.0,1017.603333,72.22,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,1,0,0,0,0,0,19,4,6
59.09,70.6,0.0,57.37,0.63,0.0,0.0,1017.896667,70.6,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,1,0,0,0,0,0,20,4,6
68.86,68.76,0.88,57.24,0.67,0.0,0.0,1018.19,68.76,0.0,6.216,178.86666666666667,9.067333333333332,3.37,1,0,0,0,0,0,0,0,1,0,21,4,6
68.43,70.13,0.0,57.39,0.64,0.0,0.0,1019.053333,70.13,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,1,0,0,0,0,0,22,4,6
68.56,67.14,1.0,57.31,0.71,0.0,0.0,1019.916667,67.14,0.0,6.216,47.53333333333333,15.808666666666664,14.01,1,0,0,0,0,0,0,0,1,0,23,4,6
68.82,62.5,1.0,59.0,0.89,0.0,0.0,1020.6866669999999,62.39,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,1,0,1,5,6
25.09,60.8,0.75,59.0,0.94,0.0,0.0,1020.593333,60.6,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,2,5,6
17.34,58.81,0.88,57.2,0.94,0.0,0.0,1020.5,58.8,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,1,0,3,5,6
21.38,60.8,0.0,59.0,0.94,0.0,0.0,1020.47,60.6,1.0093472750316856,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,4,5,6
22.2,66.22,0.0,60.8,0.83,0.0,0.0,1020.44,66.0,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,5,5,6
22.95,67.96,0.0,60.8,0.78,0.0,0.0,1020.41,67.8,1.0093472750316856,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,1,0,0,0,0,0,6,5,6
28.26,71.5,0.0,60.8,0.69,0.0,0.0,1020.37,71.41,1.0093472750316856,6.216,160.71280276816609,9.73,3.36,1,0,0,0,1,0,0,0,0,0,7,5,6
35.8,73.27,0.44,60.8,0.65,0.0,0.0,1020.33,73.18,6.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,8,5,6
40.71,73.27,0.75,60.8,0.65,0.0,0.0,1020.29,73.18,5.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,9,5,6
32.84,75.07,0.75,60.8,0.61,0.0,0.0,1020.023333,74.99,6.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,10,5,6
26.16,79.65,0.75,59.89,0.51,0.0,0.0,1019.756667,79.6,6.0,6.216,126.4494382022472,7.26662921348314,7.01,1,0,0,0,0,0,0,1,0,0,11,5,6
29.72,81.93,0.75,59.87,0.48,0.0,0.0,1019.49,81.46,6.0,6.216,146.10526315789474,9.47894736842105,4.22,1,0,0,0,0,0,0,1,0,0,12,5,6
42.84,77.7,0.75,58.72,0.52,0.0,0.0,1019.53,77.7,5.0,6.216,162.0,7.702857142857143,5.86,1,0,0,0,0,0,0,1,0,0,13,5,6
27.65,76.92,0.75,61.05,0.58,0.0,0.0,1019.57,76.8,3.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,1,0,0,14,5,6
23.14,76.09,0.75,59.37,0.56,0.0,0.0,1019.61,76.09,2.0,6.216,185.3,6.083999999999999,4.52,1,0,0,0,0,0,0,1,0,0,15,5,6
19.9,77.32,0.75,60.64,0.57,0.0,0.0,1019.676667,77.23,1.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,16,5,6
22.4,75.67,0.44,60.53,0.6,0.0,0.0,1019.743333,75.61,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,17,5,6
19.86,72.44,0.44,60.31,0.66,0.0,0.0,1019.81,72.41,0.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,0,0,1,18,5,6
21.88,70.8,0.44,58.6,0.65,0.0,0.0,1020.273333,70.8,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,0,0,1,19,5,6
30.99,68.71,0.75,59.09,0.71,0.0,0.0,1020.736667,68.71,0.0,6.216,196.85714285714286,3.599999999999999,3.04,1,0,0,0,0,0,0,1,0,0,20,5,6
24.24,67.1,0.75,59.09,0.75,0.0,0.0,1021.2,67.1,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,21,5,6
